Date,Open,High,Low,Close,Adj Close,Volume
1999-02-17,0.04270799830555916,0.04322899878025055,0.04062499850988388,0.041405998170375824,0.03797544538974762,67728000
1999-02-18,0.04270799830555916,0.04322899878025055,0.04088500142097473,0.04205700010061264,0.038572512567043304,70704000
1999-02-19,0.04166699945926666,0.04427099972963333,0.04114599898457527,0.04349000006914139,0.039886776357889175,75360000
1999-02-22,0.04427099972963333,0.04479200020432472,0.041405998170375824,0.04374999925494194,0.04012523591518402,205248000
1999-02-23,0.04479200020432472,0.046744998544454575,0.042187999933958054,0.04583299905061722,0.042035650461912155,138096000
1999-02-24,0.05260400101542473,0.054687999188899994,0.04830700159072876,0.04947900027036667,0.04537959396839142,612768000
1999-02-25,0.051562998443841934,0.05312500149011612,0.04713499918580055,0.04791700094938278,0.0439470000565052,149136000
1999-02-26,0.04843800142407417,0.05000000074505806,0.04531300067901611,0.04570300132036209,0.041916441172361374,172608000
1999-03-01,0.046875,0.04791700094938278,0.04374999925494194,0.04596399888396263,0.042155809700489044,92160000
1999-03-02,0.04583299905061722,0.04609400033950806,0.04479200020432472,0.045572999864816666,0.0417972095310688,55248000
1999-03-03,0.04583299905061722,0.04583299905061722,0.042187999933958054,0.042447999119758606,0.03893112391233444,61392000
1999-03-04,0.044530998915433884,0.04479200020432472,0.04114599898457527,0.04153599962592125,0.03809467703104019,57360000
1999-03-05,0.041926998645067215,0.04400999844074249,0.041926998645067215,0.043880000710487366,0.04024447128176689,78768000
1999-03-08,0.04270799830555916,0.04583299905061722,0.041926998645067215,0.044530998915433884,0.04084152355790138,75888000
1999-03-09,0.04440100118517876,0.04661500081419945,0.04440100118517876,0.04596399888396263,0.042155809700489044,143184000
1999-03-10,0.04661500081419945,0.04661500081419945,0.044530998915433884,0.0451820008456707,0.04143861308693886,235344000
1999-03-11,0.04440100118517876,0.0451820008456707,0.04322899878025055,0.04322899878025055,0.03964740037918091,54288000
1999-03-12,0.04349000006914139,0.04349000006914139,0.04166699945926666,0.042447999119758606,0.03893112391233444,90768000
1999-03-15,0.04349000006914139,0.04479200020432472,0.04322899878025055,0.04427099972963333,0.04060307890176773,108816000
1999-03-16,0.044530998915433884,0.045051999390125275,0.042447999119758606,0.04283899813890457,0.03928971290588379,79152000
1999-03-17,0.04322899878025055,0.04400999844074249,0.04205700010061264,0.04309900104999542,0.03952818363904953,51360000
1999-03-18,0.04322899878025055,0.04427099972963333,0.042187999933958054,0.04362000152468681,0.040006015449762344,46320000
1999-03-19,0.04349000006914139,0.045051999390125275,0.04349000006914139,0.04374999925494194,0.04012523591518402,105312000
1999-03-22,0.04466100037097931,0.04479200020432472,0.042447999119758606,0.042447999119758606,0.03893112391233444,36672000
1999-03-23,0.04270799830555916,0.04270799830555916,0.039062999188899994,0.03984399884939194,0.0365428626537323,163968000
1999-03-24,0.0395830012857914,0.03984399884939194,0.03802099823951721,0.0395830012857914,0.03630349040031433,60864000
1999-03-25,0.03945299983024597,0.04166699945926666,0.039322998374700546,0.04010400176048279,0.036781322211027145,40320000
1999-03-26,0.04062499850988388,0.04374999925494194,0.04062499850988388,0.04362000152468681,0.040006015449762344,88272000
1999-03-29,0.04492200165987015,0.04596399888396263,0.044140998274087906,0.04492200165987015,0.041200146079063416,65952000
1999-03-30,0.045051999390125275,0.04544299840927124,0.04088500142097473,0.04114599898457527,0.03773697838187218,69504000
1999-03-31,0.042447999119758606,0.044530998915433884,0.040495000779628754,0.04400999844074249,0.04036369547247887,153600000
1999-04-01,0.04400999844074249,0.04427099972963333,0.041926998645067215,0.04270799830555916,0.03916957601904869,30432000
1999-04-05,0.042187999933958054,0.04322899878025055,0.04114599898457527,0.041405998170375824,0.03797544538974762,98640000
1999-04-06,0.04179700091481209,0.041926998645067215,0.0395830012857914,0.04036499932408333,0.037020690739154816,69696000
1999-04-07,0.04062499850988388,0.04400999844074249,0.04036499932408333,0.04374999925494194,0.04012523591518402,89280000
1999-04-08,0.04400999844074249,0.04583299905061722,0.04349000006914139,0.044530998915433884,0.04084152355790138,130128000
1999-04-09,0.04479200020432472,0.04479200020432472,0.04349000006914139,0.04374999925494194,0.04012523591518402,48624000
1999-04-12,0.04322899878025055,0.04322899878025055,0.04114599898457527,0.041926998645067215,0.03845328092575073,33312000
1999-04-13,0.04270799830555916,0.04270799830555916,0.0395830012857914,0.040233999490737915,0.036900557577610016,36144000
1999-04-14,0.04010400176048279,0.041016001254320145,0.039062999188899994,0.039062999188899994,0.03582656383514404,48288000
1999-04-15,0.04010400176048279,0.04010400176048279,0.039062999188899994,0.04010400176048279,0.036781322211027145,35856000
1999-04-16,0.03984399884939194,0.04205700010061264,0.03984399884939194,0.041405998170375824,0.03797544538974762,38928000
1999-04-19,0.041926998645067215,0.041926998645067215,0.039062999188899994,0.0395830012857914,0.03630349040031433,31296000
1999-04-20,0.0395830012857914,0.04114599898457527,0.03841099888086319,0.038802001625299454,0.03558718413114548,67680000
1999-04-21,0.038802001625299454,0.0395830012857914,0.0385419987142086,0.03945299983024597,0.03618425875902176,37488000
1999-04-22,0.0395830012857914,0.0395830012857914,0.037370000034570694,0.03776000067591667,0.034631527960300446,227184000
1999-04-23,0.037629999220371246,0.03776000067591667,0.035677000880241394,0.035937998443841934,0.03296047821640968,126048000
1999-04-26,0.035937998443841934,0.03645800054073334,0.03333299979567528,0.03411500155925751,0.031288519501686096,123504000
1999-04-27,0.03489600121974945,0.03802099823951721,0.03437500074505806,0.03776000067591667,0.034631527960300446,226944000
1999-04-28,0.03802099823951721,0.03802099823951721,0.03632799908518791,0.03750000149011612,0.0343930684030056,120096000
1999-04-29,0.037629999220371246,0.03776000067591667,0.036719001829624176,0.03750000149011612,0.0343930684030056,48144000
1999-04-30,0.037891000509262085,0.0395830012857914,0.037629999220371246,0.03802099823951721,0.03487089276313782,99312000
1999-05-03,0.03841099888086319,0.03841099888086319,0.03723999857902527,0.03828100115060806,0.03510936349630356,33840000
1999-05-04,0.03828100115060806,0.03828100115060806,0.03541700169444084,0.036198001354932785,0.03319894149899483,96048000
1999-05-05,0.03645800054073334,0.03697900101542473,0.03437500074505806,0.03697900101542473,0.03391523286700249,144576000
1999-05-06,0.036719001829624176,0.03750000149011612,0.03515600040555,0.03626300022006035,0.033258553594350815,35616000
1999-05-07,0.03515600040555,0.036719001829624176,0.03515600040555,0.03645800054073334,0.033437393605709076,25008000
1999-05-10,0.036198001354932785,0.03723999857902527,0.036198001354932785,0.03645800054073334,0.033437393605709076,19680000
1999-05-11,0.03802099823951721,0.0395830012857914,0.03723999857902527,0.03841099888086319,0.03522856906056404,171744000
1999-05-12,0.038802001625299454,0.03971400111913681,0.03828100115060806,0.0395830012857914,0.03630349040031433,168480000
1999-05-13,0.0395830012857914,0.04062499850988388,0.03945299983024597,0.0395830012857914,0.03630349040031433,69936000
1999-05-14,0.0395830012857914,0.0395830012857914,0.03697900101542473,0.03750000149011612,0.0343930684030056,28464000
1999-05-17,0.03697900101542473,0.039322998374700546,0.0368489995598793,0.039322998374700546,0.036065034568309784,35760000
1999-05-18,0.03971400111913681,0.04166699945926666,0.0385419987142086,0.04114599898457527,0.03773697838187218,151536000
1999-05-19,0.04296899959445,0.044530998915433884,0.03867200016975403,0.039322998374700546,0.036065034568309784,451728000
1999-05-20,0.0395830012857914,0.0395830012857914,0.034765999764204025,0.036198001354932785,0.03319894149899483,178176000
1999-05-21,0.035677000880241394,0.035677000880241394,0.03437500074505806,0.03541700169444084,0.032482653856277466,303504000
1999-05-24,0.035677000880241394,0.03645800054073334,0.034765999764204025,0.03528600186109543,0.032362502068281174,162624000
1999-05-25,0.03541700169444084,0.035937998443841934,0.03515600040555,0.03554699942469597,0.032601870596408844,130080000
1999-05-26,0.03541700169444084,0.03723999857902527,0.03541700169444084,0.03541700169444084,0.032482653856277466,104736000
1999-05-27,0.035677000880241394,0.035677000880241394,0.03515600040555,0.03515600040555,0.032243262976408005,82320000
1999-05-28,0.035677000880241394,0.035677000880241394,0.03515600040555,0.03554699942469597,0.032601870596408844,88656000
1999-06-01,0.03541700169444084,0.035677000880241394,0.03489600121974945,0.035677000880241394,0.032721105962991714,98544000
1999-06-02,0.035677000880241394,0.035677000880241394,0.03437500074505806,0.03437500074505806,0.031526967883110046,130128000
1999-06-03,0.03528600186109543,0.03554699942469597,0.03489600121974945,0.03528600186109543,0.032362502068281174,41568000
1999-06-04,0.03554699942469597,0.035677000880241394,0.03528600186109543,0.03554699942469597,0.032601870596408844,78912000
1999-06-07,0.03574199974536896,0.03645800054073334,0.035677000880241394,0.035937998443841934,0.03296047821640968,125136000
1999-06-08,0.03606799989938736,0.03750000149011612,0.035937998443841934,0.0368489995598793,0.03379599750041962,153312000
1999-06-09,0.03697900101542473,0.03828100115060806,0.03697900101542473,0.03750000149011612,0.0343930684030056,95184000
1999-06-10,0.03750000149011612,0.03776000067591667,0.03723999857902527,0.037629999220371246,0.03451230376958847,36096000
1999-06-11,0.037629999220371246,0.03776000067591667,0.03554699942469597,0.0368489995598793,0.03379599750041962,61008000
1999-06-14,0.036913998425006866,0.03697900101542473,0.03515600040555,0.03541700169444084,0.032482653856277466,51648000
1999-06-15,0.03541700169444084,0.035677000880241394,0.03489600121974945,0.03541700169444084,0.032482653856277466,49296000
1999-06-16,0.035937998443841934,0.03750000149011612,0.03541700169444084,0.03645800054073334,0.033437393605709076,64416000
1999-06-17,0.036198001354932785,0.036719001829624176,0.03541700169444084,0.03541700169444084,0.032482653856277466,74928000
1999-06-18,0.035677000880241394,0.035677000880241394,0.03411500155925751,0.03411500155925751,0.031288519501686096,158736000
1999-06-21,0.03515600040555,0.035937998443841934,0.03421200066804886,0.035937998443841934,0.03296047821640968,83472000
1999-06-22,0.035937998443841934,0.035937998443841934,0.03450499847531319,0.03528600186109543,0.032362502068281174,193056000
1999-06-23,0.03489600121974945,0.035937998443841934,0.03450499847531319,0.035937998443841934,0.03296047821640968,210912000
1999-06-24,0.036198001354932785,0.036198001354932785,0.03489600121974945,0.03515600040555,0.032243262976408005,115200000
1999-06-25,0.03489600121974945,0.03606799989938736,0.03489600121974945,0.035677000880241394,0.032721105962991714,73536000
1999-06-28,0.0368489995598793,0.0368489995598793,0.03541700169444084,0.036198001354932785,0.03319894149899483,109152000
1999-06-29,0.036719001829624176,0.037108998745679855,0.036198001354932785,0.03658900037407875,0.03355753794312477,92688000
1999-06-30,0.03776000067591667,0.03984399884939194,0.03697900101542473,0.03984399884939194,0.0365428626537323,269232000
1999-07-01,0.03984399884939194,0.03984399884939194,0.035677000880241394,0.03776000067591667,0.034631527960300446,88992000
1999-07-02,0.03828100115060806,0.040495000779628754,0.03750000149011612,0.040495000779628754,0.03713993355631828,224880000
1999-07-06,0.04088500142097473,0.04088500142097473,0.04010400176048279,0.04062499850988388,0.03725914657115936,198096000
1999-07-07,0.04088500142097473,0.04088500142097473,0.03984399884939194,0.03984399884939194,0.0365428626537323,63120000
1999-07-08,0.04010400176048279,0.041405998170375824,0.038802001625299454,0.040754999965429306,0.03737838193774223,186048000
1999-07-09,0.04062499850988388,0.044530998915433884,0.04062499850988388,0.04420600086450577,0.040543463081121445,211728000
1999-07-12,0.046875,0.048177000135183334,0.045051999390125275,0.04622400179505348,0.04239426180720329,401040000
1999-07-13,0.046744998544454575,0.047005001455545425,0.04427099972963333,0.04635399952530861,0.042513489723205566,138864000
1999-07-14,0.04635399952530861,0.04739600047469139,0.04427099972963333,0.044530998915433884,0.04084152355790138,137952000
1999-07-15,0.04492200165987015,0.04635399952530861,0.04479200020432472,0.04479200020432472,0.041080910712480545,137040000
1999-07-16,0.045572999864816666,0.04609400033950806,0.04479200020432472,0.04570300132036209,0.041916441172361374,103872000
1999-07-19,0.04583299905061722,0.04596399888396263,0.04427099972963333,0.044530998915433884,0.04084152355790138,43632000
1999-07-20,0.044530998915433884,0.044530998915433884,0.042187999933958054,0.04374999925494194,0.04012523591518402,178752000
1999-07-21,0.04322899878025055,0.04322899878025055,0.04114599898457527,0.042447999119758606,0.03893112391233444,112080000
1999-07-22,0.042187999933958054,0.042187999933958054,0.04010400176048279,0.040495000779628754,0.03713993355631828,213264000
1999-07-23,0.04036499932408333,0.04166699945926666,0.04036499932408333,0.040495000779628754,0.03713993355631828,80256000
1999-07-26,0.04153599962592125,0.04153599962592125,0.04062499850988388,0.04062499850988388,0.03725914657115936,60528000
1999-07-27,0.04062499850988388,0.04088500142097473,0.04010400176048279,0.040754999965429306,0.03737838193774223,98592000
1999-07-28,0.04062499850988388,0.041926998645067215,0.040495000779628754,0.041405998170375824,0.03797544538974762,244224000
1999-07-29,0.04062499850988388,0.041926998645067215,0.04036499932408333,0.04179700091481209,0.038334041833877563,388800000
1999-07-30,0.04179700091481209,0.04296899959445,0.04166699945926666,0.041926998645067215,0.03845328092575073,452304000
1999-08-02,0.041926998645067215,0.042447999119758606,0.04166699945926666,0.04231800138950348,0.03881188482046127,313344000
1999-08-03,0.04231800138950348,0.04231800138950348,0.04088500142097473,0.0412760004401207,0.037856217473745346,255216000
1999-08-04,0.04153599962592125,0.04166699945926666,0.04114599898457527,0.0412760004401207,0.037856217473745346,89952000
1999-08-05,0.0412760004401207,0.041926998645067215,0.04062499850988388,0.041926998645067215,0.03845328092575073,240576000
1999-08-06,0.04179700091481209,0.04205700010061264,0.04166699945926666,0.041926998645067215,0.03845328092575073,183984000
1999-08-09,0.04205700010061264,0.042447999119758606,0.04166699945926666,0.041926998645067215,0.03845328092575073,31056000
1999-08-10,0.042187999933958054,0.044530998915433884,0.041926998645067215,0.04270799830555916,0.03916957601904869,212064000
1999-08-11,0.04349000006914139,0.04609400033950806,0.04296899959445,0.045572999864816666,0.0417972095310688,197712000
1999-08-12,0.04583299905061722,0.04895799979567528,0.045572999864816666,0.04778600111603737,0.04382685571908951,239616000
1999-08-13,0.04739600047469139,0.04830700159072876,0.046875,0.047265999019145966,0.04334993287920952,84672000
1999-08-16,0.04765599966049194,0.04765599966049194,0.043880000710487366,0.04544299840927124,0.04167797043919563,223440000
1999-08-17,0.045572999864816666,0.04635399952530861,0.04440100118517876,0.045572999864816666,0.0417972095310688,193536000
1999-08-18,0.045051999390125275,0.04713499918580055,0.044140998274087906,0.04661500081419945,0.04275286942720413,279888000
1999-08-19,0.049869999289512634,0.05911500006914139,0.048177000135183334,0.05651000142097473,0.051828060299158096,1966992000
1999-08-20,0.056641001254320145,0.057030998170375824,0.05390600115060806,0.05598999932408333,0.05135113373398781,353088000
1999-08-23,0.0552080012857914,0.0552080012857914,0.05078100040555,0.05260400101542473,0.04824568331241608,507984000
1999-08-24,0.051823001354932785,0.05286499857902527,0.049219001084566116,0.052344001829624176,0.048007212579250336,398064000
1999-08-25,0.0524739995598793,0.052995000034570694,0.05000000074505806,0.05208300054073334,0.04776783660054207,350352000
1999-08-26,0.05208300054073334,0.05286499857902527,0.05052100121974945,0.051302000880241394,0.04705154895782471,275376000
1999-08-27,0.052344001829624176,0.05624999850988388,0.05208300054073334,0.0541669987142086,0.04967918246984482,552384000
1999-08-30,0.05507799983024597,0.056120000779628754,0.05169299989938736,0.053971000015735626,0.04949941113591194,158640000
1999-08-31,0.0541669987142086,0.05885399878025055,0.05312500149011612,0.05859399959445,0.05373939499258995,786864000
1999-09-01,0.05859399959445,0.05859399959445,0.054947998374700546,0.055858999490737915,0.051230981945991516,565344000
1999-09-02,0.05403599888086319,0.05546899884939194,0.05286499857902527,0.0552080012857914,0.05063392594456673,341088000
1999-09-03,0.05624999850988388,0.057030998170375824,0.0552080012857914,0.05559900030493736,0.05099252611398697,258864000
1999-09-07,0.05651000142097473,0.05651000142097473,0.05507799983024597,0.05533900111913681,0.050754085183143616,124416000
1999-09-08,0.05546899884939194,0.055858999490737915,0.0552080012857914,0.0552080012857914,0.05063392594456673,170064000
1999-09-09,0.05572900176048279,0.056120000779628754,0.05338500067591667,0.054427001625299454,0.049917642027139664,209472000
1999-09-10,0.05533900111913681,0.05598999932408333,0.054947998374700546,0.0552080012857914,0.05063392594456673,167424000
1999-09-13,0.05546899884939194,0.05546899884939194,0.05286499857902527,0.05338500067591667,0.04896196722984314,174432000
1999-09-14,0.05338500067591667,0.05338500067591667,0.051562998443841934,0.051823001354932785,0.04752937704324722,250368000
1999-09-15,0.05117199942469597,0.05286499857902527,0.05078100040555,0.05221400037407875,0.04788799211382866,212736000
1999-09-16,0.051562998443841934,0.05208300054073334,0.05025999993085861,0.05091100186109543,0.046692945063114166,158112000
1999-09-17,0.050586000084877014,0.05104200169444084,0.04895799979567528,0.05078100040555,0.046573713421821594,171648000
1999-09-20,0.049869999289512634,0.05052100121974945,0.04895799979567528,0.04895799979567528,0.04490174353122711,229104000
1999-09-21,0.04791700094938278,0.048177000135183334,0.04362000152468681,0.04427099972963333,0.04060307890176773,737328000
1999-09-22,0.04427099972963333,0.045572999864816666,0.04166699945926666,0.04531300067901611,0.04155873507261276,375984000
1999-09-23,0.04544299840927124,0.045572999864816666,0.04114599898457527,0.04153599962592125,0.03809467703104019,379584000
1999-09-24,0.04166699945926666,0.04270799830555916,0.03489600121974945,0.03776000067591667,0.034631527960300446,684912000
1999-09-27,0.040233999490737915,0.04088500142097473,0.03776000067591667,0.04010400176048279,0.036781322211027145,432000000
1999-09-28,0.04016900062561035,0.04427099972963333,0.04010400176048279,0.04374999925494194,0.04012523591518402,413184000
1999-09-29,0.04466100037097931,0.04635399952530861,0.0395830012857914,0.040233999490737915,0.036900557577610016,594048000
1999-09-30,0.04166699945926666,0.04296899959445,0.0395830012857914,0.04010400176048279,0.036781322211027145,342528000
1999-10-01,0.03945299983024597,0.04088500142097473,0.03776000067591667,0.03984399884939194,0.0365428626537323,347760000
1999-10-04,0.04114599898457527,0.0412760004401207,0.04010400176048279,0.04062499850988388,0.03725914657115936,177600000
1999-10-05,0.04062499850988388,0.04479200020432472,0.04062499850988388,0.044530998915433884,0.04084152355790138,478080000
1999-10-06,0.04466100037097931,0.05208300054073334,0.04427099972963333,0.049869999289512634,0.045738186687231064,1508736000
1999-10-07,0.05195299908518791,0.05195299908518791,0.04635399952530861,0.04661500081419945,0.04275286942720413,487296000
1999-10-08,0.04661500081419945,0.050390999764204025,0.04479200020432472,0.04895799979567528,0.04490174353122711,398928000
1999-10-11,0.04934899881482124,0.04947900027036667,0.04635399952530861,0.04765599966049194,0.04370763897895813,544464000
1999-10-12,0.04791700094938278,0.04843800142407417,0.046875,0.047005001455545425,0.04311055317521095,322992000
1999-10-13,0.046484000980854034,0.046484000980854034,0.04479200020432472,0.04570300132036209,0.041916441172361374,280368000
1999-10-14,0.04583299905061722,0.04583299905061722,0.04427099972963333,0.04479200020432472,0.041080910712480545,192336000
1999-10-15,0.04257800057530403,0.04479200020432472,0.042447999119758606,0.044530998915433884,0.04084152355790138,210720000
1999-10-18,0.04466100037097931,0.04466100037097931,0.041926998645067215,0.042187999933958054,0.0386926643550396,215184000
1999-10-19,0.04349000006914139,0.04349000006914139,0.03971400111913681,0.040495000779628754,0.03713993355631828,308928000
1999-10-20,0.04114599898457527,0.042447999119758606,0.040495000779628754,0.041926998645067215,0.03845328092575073,348720000
1999-10-21,0.04179700091481209,0.043880000710487366,0.04062499850988388,0.043880000710487366,0.04024447128176689,382128000
1999-10-22,0.04374999925494194,0.04622400179505348,0.04374999925494194,0.04492200165987015,0.041200146079063416,286752000
1999-10-25,0.04466100037097931,0.04531300067901611,0.04270799830555916,0.04270799830555916,0.03916957601904869,213840000
1999-10-26,0.044530998915433884,0.04843800142407417,0.04427099972963333,0.046875,0.04299134016036987,481248000
1999-10-27,0.04713499918580055,0.04739600047469139,0.04400999844074249,0.04479200020432472,0.041080910712480545,214128000
1999-10-28,0.045051999390125275,0.04583299905061722,0.042447999119758606,0.04270799830555916,0.03916957601904869,222768000
1999-10-29,0.04322899878025055,0.046875,0.04296899959445,0.04609400033950806,0.04227503389120102,330528000
1999-11-01,0.04531300067901611,0.05078100040555,0.04531300067901611,0.04895799979567528,0.04490174353122711,782544000
1999-11-02,0.049869999289512634,0.052344001829624176,0.04947900027036667,0.05208300054073334,0.04776783660054207,837504000
1999-11-03,0.0541669987142086,0.05859399959445,0.05377599969506264,0.05716099962592125,0.052425120025873184,2011680000
1999-11-04,0.057812999933958054,0.062369998544454575,0.057812999933958054,0.0608070008456707,0.055769044905900955,1260336000
1999-11-05,0.0625,0.06302099674940109,0.05598999932408333,0.05885399878025055,0.05397786200046539,616368000
1999-11-08,0.057030998170375824,0.06224000081419945,0.0552080012857914,0.06054700165987015,0.05553058162331581,470016000
1999-11-09,0.06041700020432472,0.060676999390125275,0.05729199945926666,0.05963499844074249,0.05469415336847305,272352000
1999-11-10,0.05983100086450577,0.05989599972963333,0.05794300138950348,0.05911500006914139,0.05421721935272217,144048000
1999-11-11,0.05911500006914139,0.0664059966802597,0.057812999933958054,0.06328099966049194,0.05803806707262993,562704000
1999-11-12,0.06601600348949432,0.06666699796915054,0.06224000081419945,0.06666699796915054,0.06114353612065315,501504000
1999-11-15,0.06712199747562408,0.06914100050926208,0.06432300060987473,0.06536500155925751,0.05994940921664238,362208000
1999-11-16,0.0669270008802414,0.07291699945926666,0.06666699796915054,0.07161500304937363,0.0656815841794014,723792000
1999-11-17,0.07291699945926666,0.078125,0.07187499850988388,0.07434900104999542,0.06818903982639313,786384000
1999-11-18,0.07591100037097931,0.07656300067901611,0.07395800203084946,0.07460899651050568,0.06842751055955887,235968000
1999-11-19,0.08359400182962418,0.09244800359010696,0.08333300054073334,0.0893229991197586,0.08192245662212372,2165184000
1999-11-22,0.09160199761390686,0.09166699647903442,0.08385399729013443,0.08919300138950348,0.08180322498083115,540192000
1999-11-23,0.08007799834012985,0.0837239995598793,0.07916700094938278,0.08281300216913223,0.07595180720090866,553248000
1999-11-24,0.08242200314998627,0.08333300054073334,0.07408899813890457,0.08020800352096558,0.07356264442205429,406848000
1999-11-26,0.07942699640989304,0.08020800352096558,0.07708299905061722,0.07968799769878387,0.0730857253074646,71760000
1999-11-29,0.07942699640989304,0.08046899735927582,0.07500000298023224,0.07682300359010696,0.07045809179544449,298608000
1999-11-30,0.07708299905061722,0.07838500291109085,0.07213500142097473,0.07213500142097473,0.06615849584341049,314688000
1999-12-01,0.07213500142097473,0.07682300359010696,0.07213500142097473,0.07578100264072418,0.06950242817401886,223536000
1999-12-02,0.07604199647903442,0.08242200314998627,0.07604199647903442,0.08138000220060349,0.0746375024318695,309888000
1999-12-03,0.08216100186109543,0.08359400182962418,0.07838500291109085,0.07942699640989304,0.07284633815288544,342768000
1999-12-06,0.07968799769878387,0.0820309966802597,0.07968799769878387,0.08164100348949432,0.07487691193819046,178608000
1999-12-07,0.08229199796915054,0.08242200314998627,0.07578100264072418,0.07890599966049194,0.07236851751804352,186384000
1999-12-08,0.07864599674940109,0.08320300281047821,0.07838500291109085,0.08242200314998627,0.07559321075677872,201696000
1999-12-09,0.08229199796915054,0.08437500149011612,0.07708299905061722,0.07994800060987473,0.07332415133714676,214944000
1999-12-10,0.08138000220060349,0.08177100121974945,0.07760400325059891,0.07903599739074707,0.0724877342581749,98304000
1999-12-13,0.078125,0.0808589980006218,0.07708299905061722,0.07877600193023682,0.07224928587675095,183840000
1999-12-14,0.07890599966049194,0.0808589980006218,0.07669299840927124,0.07747399806976318,0.07105516642332077,273888000
1999-12-15,0.07695300132036209,0.07734400033950806,0.07317700237035751,0.07500000298023224,0.0687861368060112,205968000
1999-12-16,0.0753910019993782,0.07656300067901611,0.0742190033197403,0.07447899878025055,0.06830829381942749,132576000
1999-12-17,0.07656300067901611,0.07955700159072876,0.07617200165987015,0.07838500291109085,0.07189065217971802,262080000
1999-12-20,0.07851599901914597,0.08642599731683731,0.07578100264072418,0.08489599823951721,0.07786224782466888,402432000
1999-12-21,0.08489599823951721,0.08867199718952179,0.08177100121974945,0.08854199945926666,0.08120615780353546,388368000
1999-12-22,0.08880200237035751,0.09166699647903442,0.0854170024394989,0.09062500298023224,0.0831165611743927,251184000
1999-12-23,0.09075500071048737,0.09687499701976776,0.09036500006914139,0.09661500155925751,0.08861030638217926,280224000
1999-12-27,0.09869799762964249,0.09882800281047821,0.09192699939012527,0.09296900033950806,0.08526639640331268,202416000
1999-12-28,0.09296900033950806,0.09635400027036667,0.09244800359010696,0.09270799905061722,0.08502697944641113,179184000
1999-12-29,0.09251300245523453,0.09687499701976776,0.09244800359010696,0.09583300352096558,0.08789309114217758,132144000
1999-12-30,0.09583300352096558,0.09726600348949432,0.09427099674940109,0.09661500155925751,0.08861030638217926,139776000
1999-12-31,0.09641899913549423,0.09791699796915054,0.09609399735927582,0.09778600186109543,0.08968429267406464,127344000
2000-01-03,0.09843800216913223,0.09921900182962418,0.09192699939012527,0.09752599895000458,0.0894457995891571,300912000
2000-01-04,0.09583300352096558,0.09609399735927582,0.09010399878025055,0.09492199867963791,0.08705754578113556,300480000
2000-01-05,0.09218800067901611,0.09375,0.09049499779939651,0.09179700165987015,0.0841914638876915,188352000
2000-01-06,0.09179700165987015,0.09179700165987015,0.08229199796915054,0.08580700308084488,0.07869774848222733,120480000
2000-01-07,0.0854170024394989,0.0881510004401207,0.08411499857902527,0.08724000304937363,0.08001203089952469,71184000
2000-01-10,0.08749999850988388,0.09375,0.0859379991889,0.09010399878025055,0.08263874799013138,239856000
2000-01-11,0.08958300203084946,0.09062500298023224,0.0864579975605011,0.0864579975605011,0.07929480075836182,148128000
2000-01-12,0.0864579975605011,0.08658900111913681,0.08307299762964249,0.0842449963092804,0.07726514339447021,123552000
2000-01-13,0.08411499857902527,0.08854199945926666,0.08307299762964249,0.08776000142097473,0.08048894256353378,132192000
2000-01-14,0.08906300365924835,0.09518200159072876,0.08880200237035751,0.09153600037097931,0.08395209163427353,604560000
2000-01-18,0.09270799905061722,0.09583300352096558,0.08854199945926666,0.0954430028796196,0.08753542602062225,261648000
